client_id,product_id,date,year,month,shipments_to_client,shipments_from_client,end_stock,latent_demand,lost_sales,oos
C005,P015,2023-04-01,2023,4,36,34,2,34,0,0
C005,P015,2023-05-01,2023,5,41,40,3,40,0,0
C005,P015,2023-06-01,2023,6,39,42,0,44,2,1
C005,P015,2023-07-01,2023,7,44,40,4,40,0,0
C005,P015,2023-08-01,2023,8,50,38,16,38,0,0
C005,P015,2023-09-01,2023,9,20,36,0,43,7,1
C005,P015,2023-10-01,2023,10,48,32,16,32,0,0
C005,P015,2023-11-01,2023,11,25,32,9,32,0,0
C005,P015,2023-12-01,2023,12,31,40,0,40,0,1
C005,P015,2024-01-01,2024,1,42,35,7,35,0,0
C005,P015,2024-02-01,2024,2,25,25,7,25,0,0
C005,P015,2024-03-01,2024,3,26,31,2,31,0,0
C005,P015,2024-04-01,2024,4,15,16,1,16,0,0
C005,P015,2024-05-01,2024,5,36,37,0,37,0,1
C005,P015,2024-06-01,2024,6,61,43,18,43,0,0
C005,P015,2024-07-01,2024,7,24,34,8,34,0,0
C005,P015,2024-08-01,2024,8,35,34,9,34,0,0
C005,P015,2024-09-01,2024,9,41,43,7,43,0,0
C005,P015,2024-10-01,2024,10,54,44,17,44,0,0
C005,P015,2024-11-01,2024,11,30,36,11,36,0,0
C005,P015,2024-12-01,2024,12,22,30,3,30,0,0
C005,P015,2025-01-01,2025,1,33,32,4,32,0,0
C005,P015,2025-02-01,2025,2,34,37,1,37,0,0
C005,P015,2025-03-01,2025,3,31,32,0,36,4,1
C005,P015,2025-04-01,2025,4,55,37,18,37,0,0
C005,P015,2025-05-01,2025,5,25,32,11,32,0,0
C005,P015,2025-06-01,2025,6,22,29,4,29,0,0
C005,P015,2025-07-01,2025,7,41,38,7,38,0,0
C005,P015,2025-08-01,2025,8,20,27,0,29,2,1
C005,P015,2025-09-01,2025,9,44,36,8,36,0,0
C005,P016,2023-01-01,2023,1,0,70,29,70,0,0
C005,P016,2023-02-01,2023,2,41,70,0,75,5,1
C005,P016,2023-03-01,2023,3,137,104,33,104,0,0
C005,P016,2023-04-01,2023,4,65,76,22,76,0,0
C005,P016,2023-05-01,2023,5,120,121,21,121,0,0
C005,P016,2023-06-01,2023,6,146,126,41,126,0,0
C005,P016,2023-07-01,2023,7,113,147,7,147,0,0
C005,P016,2023-08-01,2023,8,206,169,44,169,0,0
C005,P016,2023-09-01,2023,9,129,121,52,121,0,0
C005,P016,2023-10-01,2023,10,38,74,16,74,0,0
C005,P016,2023-11-01,2023,11,71,83,4,83,0,0
C005,P016,2023-12-01,2023,12,88,75,17,75,0,0
C005,P016,2024-01-01,2024,1,75,63,29,63,0,0
C005,P016,2024-02-01,2024,2,30,58,1,58,0,0
C005,P016,2024-03-01,2024,3,120,89,32,89,0,0
C005,P016,2024-04-01,2024,4,48,63,17,63,0,0
C005,P016,2024-05-01,2024,5,141,133,25,133,0,0
C005,P016,2024-06-01,2024,6,136,161,0,194,33,1
C005,P016,2024-07-01,2024,7,227,154,73,154,0,0
C005,P016,2024-08-01,2024,8,111,158,26,158,0,0
C005,P016,2024-09-01,2024,9,107,104,29,104,0,0
C005,P016,2024-10-01,2024,10,78,83,24,83,0,0
C005,P016,2024-11-01,2024,11,63,86,1,86,0,0
C005,P016,2024-12-01,2024,12,69,70,0,72,2,1
C005,P016,2025-01-01,2025,1,101,70,31,70,0,0
C005,P016,2025-02-01,2025,2,77,75,33,75,0,0
C005,P016,2025-03-01,2025,3,59,76,16,76,0,0
C005,P016,2025-04-01,2025,4,65,75,6,75,0,0
C005,P016,2025-05-01,2025,5,151,108,49,108,0,0
C005,P016,2025-06-01,2025,6,102,142,9,142,0,0
C005,P016,2025-07-01,2025,7,123,120,12,120,0,0
C005,P016,2025-08-01,2025,8,194,141,65,141,0,0
C005,P016,2025-09-01,2025,9,37,87,15,87,0,0
C005,P017,2023-01-01,2023,1,40,78,7,78,0,0
C005,P017,2023-02-01,2023,2,107,92,22,92,0,0
C005,P017,2023-03-01,2023,3,103,98,27,98,0,0
C005,P017,2023-04-01,2023,4,87,114,0,140,26,1
C005,P017,2023-05-01,2023,5,131,106,25,106,0,0
C005,P017,2023-06-01,2023,6,107,108,24,108,0,0
C005,P017,2023-07-01,2023,7,77,91,10,91,0,0
C005,P017,2023-08-01,2023,8,153,118,45,118,0,0
C005,P017,2023-09-01,2023,9,104,110,39,110,0,0
C005,P017,2023-10-01,2023,10,89,110,18,110,0,0
C005,P017,2023-11-01,2023,11,85,89,14,89,0,0
C005,P017,2023-12-01,2023,12,123,120,17,120,0,0
C005,P017,2024-01-01,2024,1,111,95,33,95,0,0
C005,P017,2024-02-01,2024,2,83,103,13,103,0,0
C005,P017,2024-03-01,2024,3,121,100,34,100,0,0
C005,P017,2024-04-01,2024,4,159,131,62,131,0,0
C005,P017,2024-05-01,2024,5,56,105,13,105,0,0
C005,P017,2024-06-01,2024,6,143,138,18,138,0,0
C005,P017,2024-07-01,2024,7,98,116,0,117,1,1
C005,P017,2024-08-01,2024,8,85,85,0,86,1,1
C005,P017,2024-09-01,2024,9,165,106,59,106,0,0
C005,P017,2024-10-01,2024,10,37,85,11,85,0,0
C005,P017,2024-11-01,2024,11,114,90,35,90,0,0
C005,P017,2024-12-01,2024,12,85,91,29,91,0,0
C005,P017,2025-01-01,2025,1,186,144,71,144,0,0
C005,P017,2025-02-01,2025,2,99,149,21,149,0,0
C005,P017,2025-03-01,2025,3,98,110,9,110,0,0
C005,P017,2025-04-01,2025,4,90,87,12,87,0,0
C005,P017,2025-05-01,2025,5,123,110,25,110,0,0
C005,P017,2025-06-01,2025,6,86,111,0,128,17,1
C005,P017,2025-07-01,2025,7,130,105,25,105,0,0
C005,P017,2025-08-01,2025,8,67,91,1,91,0,0
C005,P017,2025-09-01,2025,9,139,93,47,93,0,0
C005,P018,2023-01-01,2023,1,0,48,59,48,0,0
C005,P018,2023-02-01,2023,2,0,45,14,45,0,0
C005,P018,2023-03-01,2023,3,37,40,11,40,0,0
C005,P018,2023-04-01,2023,4,45,40,16,40,0,0
C005,P018,2023-05-01,2023,5,69,70,15,70,0,0
C005,P018,2023-06-01,2023,6,103,87,31,87,0,0
C005,P018,2023-07-01,2023,7,97,102,26,102,0,0
C005,P018,2023-08-01,2023,8,88,99,15,99,0,0
C005,P018,2023-09-01,2023,9,72,77,10,77,0,0
C005,P018,2023-10-01,2023,10,44,48,6,48,0,0
C005,P018,2023-11-01,2023,11,41,45,2,45,0,0
C005,P018,2023-12-01,2023,12,76,52,26,52,0,0
C005,P018,2024-01-01,2024,1,31,57,0,57,0,1
C005,P018,2024-02-01,2024,2,65,58,7,58,0,0
C005,P018,2024-03-01,2024,3,46,53,0,53,0,1
C005,P018,2024-04-01,2024,4,62,49,13,49,0,0
C005,P018,2024-05-01,2024,5,59,55,17,55,0,0
C005,P018,2024-06-01,2024,6,111,110,18,110,0,0
C005,P018,2024-07-01,2024,7,110,110,18,110,0,0
C005,P018,2024-08-01,2024,8,58,76,0,103,27,1
C005,P018,2024-09-01,2024,9,151,97,54,97,0,0
C005,P018,2024-10-01,2024,10,1,46,9,46,0,0
C005,P018,2024-11-01,2024,11,37,46,0,51,5,1
C005,P018,2024-12-01,2024,12,67,52,15,52,0,0
C005,P018,2025-01-01,2025,1,43,42,16,42,0,0
C005,P018,2025-02-01,2025,2,57,54,19,54,0,0
C005,P018,2025-03-01,2025,3,27,46,0,48,2,1
C005,P018,2025-04-01,2025,4,63,56,7,56,0,0
C005,P018,2025-05-01,2025,5,76,56,27,56,0,0
C005,P018,2025-06-01,2025,6,116,120,23,120,0,0
C005,P018,2025-07-01,2025,7,124,121,26,121,0,0
C005,P018,2025-08-01,2025,8,67,86,7,86,0,0
C005,P018,2025-09-01,2025,9,84,89,2,89,0,0
C005,P019,2023-01-01,2023,1,20,55,9,55,0,0
C005,P019,2023-02-01,2023,2,72,54,27,54,0,0
C005,P019,2023-03-01,2023,3,22,43,6,43,0,0
C005,P019,2023-04-01,2023,4,42,48,0,49,1,1
C005,P019,2023-05-01,2023,5,37,37,0,48,11,1
C005,P019,2023-06-01,2023,6,49,42,7,42,0,0
C005,P019,2023-07-01,2023,7,45,51,1,51,0,0
C005,P019,2023-08-01,2023,8,54,44,11,44,0,0
C005,P019,2023-09-01,2023,9,56,56,11,56,0,0
C005,P019,2023-10-01,2023,10,48,56,3,56,0,0
C005,P019,2023-11-01,2023,11,49,52,0,52,0,1
C005,P019,2023-12-01,2023,12,75,64,11,64,0,0
C005,P019,2024-01-01,2024,1,49,45,15,45,0,0
C005,P019,2024-02-01,2024,2,49,53,11,53,0,0
C005,P019,2024-03-01,2024,3,53,46,18,46,0,0
C005,P019,2024-04-01,2024,4,39,49,8,49,0,0
C005,P019,2024-05-01,2024,5,56,44,20,44,0,0
C005,P019,2024-06-01,2024,6,38,41,17,41,0,0
C005,P019,2024-07-01,2024,7,18,31,4,31,0,0
C005,P019,2024-08-01,2024,8,20,24,0,38,14,1
C005,P019,2024-09-01,2024,9,46,38,8,38,0,0
C005,P019,2024-10-01,2024,10,42,45,5,45,0,0
C005,P019,2024-11-01,2024,11,75,59,21,59,0,0
C005,P019,2024-12-01,2024,12,35,56,0,60,4,1
C005,P019,2025-01-01,2025,1,68,44,24,44,0,0
C005,P019,2025-02-01,2025,2,21,45,0,45,0,1
C005,P019,2025-03-01,2025,3,76,55,21,55,0,0
C005,P019,2025-04-01,2025,4,21,41,1,41,0,0
C005,P019,2025-05-01,2025,5,34,35,0,39,4,1
C005,P019,2025-06-01,2025,6,46,43,3,43,0,0
C005,P019,2025-07-01,2025,7,51,48,6,48,0,0
C005,P019,2025-08-01,2025,8,43,40,9,40,0,0
C005,P019,2025-09-01,2025,9,41,36,14,36,0,0
C005,P020,2023-01-01,2023,1,172,153,57,153,0,0
C005,P020,2023-02-01,2023,2,93,131,19,131,0,0
C005,P020,2023-03-01,2023,3,140,119,40,119,0,0
C005,P020,2023-04-01,2023,4,38,71,7,71,0,0
C005,P020,2023-05-01,2023,5,59,54,12,54,0,0
C005,P020,2023-06-01,2023,6,98,77,33,77,0,0
C005,P020,2023-07-01,2023,7,84,83,34,83,0,0
C005,P020,2023-08-01,2023,8,61,70,25,70,0,0
C005,P020,2023-09-01,2023,9,70,72,23,72,0,0
C005,P020,2023-10-01,2023,10,79,82,20,82,0,0
C005,P020,2023-11-01,2023,11,85,92,13,92,0,0
C005,P020,2023-12-01,2023,12,137,139,11,139,0,0
C005,P020,2024-01-01,2024,1,141,110,42,110,0,0
C005,P020,2024-02-01,2024,2,101,129,14,129,0,0
C005,P020,2024-03-01,2024,3,146,105,55,105,0,0
C005,P020,2024-04-01,2024,4,68,92,31,92,0,0
C005,P020,2024-05-01,2024,5,71,84,18,84,0,0
C005,P020,2024-06-01,2024,6,36,50,4,50,0,0
C005,P020,2024-07-01,2024,7,52,56,0,73,17,1
C005,P020,2024-08-01,2024,8,47,47,0,65,18,1
C005,P020,2024-09-01,2024,9,108,78,30,78,0,0
C005,P020,2024-10-01,2024,10,126,122,34,122,0,0
C005,P020,2024-11-01,2024,11,61,95,0,112,17,1
C005,P020,2024-12-01,2024,12,86,86,0,96,10,1
C005,P020,2025-01-01,2025,1,131,113,18,113,0,0
C005,P020,2025-02-01,2025,2,123,111,30,111,0,0
C005,P020,2025-03-01,2025,3,91,101,20,101,0,0
C005,P020,2025-04-01,2025,4,69,89,0,92,3,1
C005,P020,2025-05-01,2025,5,99,83,16,83,0,0
C005,P020,2025-06-01,2025,6,85,74,27,74,0,0
C005,P020,2025-07-01,2025,7,64,89,2,89,0,0
C005,P020,2025-08-01,2025,8,94,76,20,76,0,0
C005,P020,2025-09-01,2025,9,78,75,23,75,0,0
C006,P001,2023-01-01,2023,1,92,105,42,105,0,0
C006,P001,2023-02-01,2023,2,49,77,14,77,0,0
C006,P001,2023-03-01,2023,3,101,87,28,87,0,0
C006,P001,2023-04-01,2023,4,67,76,19,76,0,0
C006,P001,2023-05-01,2023,5,120,134,5,134,0,0
C006,P001,2023-06-01,2023,6,156,148,13,148,0,0
C006,P001,2023-07-01,2023,7,250,220,43,220,0,0
C006,P001,2023-08-01,2023,8,266,207,102,207,0,0
C006,P001,2023-09-01,2023,9,72,153,21,153,0,0
C006,P001,2023-10-01,2023,10,95,107,9,107,0,0
C006,P001,2023-11-01,2023,11,71,80,0,93,13,1
C006,P001,2023-12-01,2023,12,126,114,12,114,0,0
C006,P001,2024-01-01,2024,1,88,100,0,103,3,1
C006,P001,2024-02-01,2024,2,108,107,1,107,0,0
C006,P001,2024-03-01,2024,3,136,98,39,98,0,0
C006,P001,2024-04-01,2024,4,95,112,22,112,0,0
C006,P001,2024-05-01,2024,5,139,108,53,108,0,0
C006,P001,2024-06-01,2024,6,266,238,81,238,0,0
C006,P001,2024-07-01,2024,7,117,168,30,168,0,0
C006,P001,2024-08-01,2024,8,223,174,79,174,0,0
C006,P001,2024-09-01,2024,9,88,153,14,153,0,0
C006,P001,2024-10-01,2024,10,119,93,40,93,0,0
C006,P001,2024-11-01,2024,11,140,124,56,124,0,0
C006,P001,2024-12-01,2024,12,74,112,18,112,0,0
C006,P001,2025-01-01,2025,1,47,52,13,52,0,0
C006,P001,2025-02-01,2025,2,110,100,23,100,0,0
C006,P001,2025-03-01,2025,3,72,95,0,101,6,1
C006,P001,2025-04-01,2025,4,146,109,37,109,0,0
C006,P001,2025-05-01,2025,5,188,163,62,163,0,0
C006,P001,2025-06-01,2025,6,170,206,26,206,0,0
C006,P001,2025-07-01,2025,7,202,187,41,187,0,0
C006,P001,2025-08-01,2025,8,227,192,76,192,0,0
C006,P001,2025-09-01,2025,9,153,162,67,162,0,0
C006,P002,2023-01-01,2023,1,0,60,37,60,0,0
C006,P002,2023-02-01,2023,2,0,19,18,19,0,0
C006,P002,2023-03-01,2023,3,26,41,3,41,0,0
C006,P002,2023-04-01,2023,4,43,42,4,42,0,0
C006,P002,2023-05-01,2023,5,56,60,0,72,12,1
C006,P002,2023-06-01,2023,6,91,71,20,71,0,0
C006,P002,2023-07-01,2023,7,103,93,30,93,0,0
C006,P002,2023-08-01,2023,8,48,75,3,75,0,0
C006,P002,2023-09-01,2023,9,73,61,15,61,0,0
C006,P002,2023-10-01,2023,10,30,45,0,55,10,1
C006,P002,2023-11-01,2023,11,37,37,0,43,6,1
C006,P002,2023-12-01,2023,12,48,34,14,34,0,0
C006,P002,2024-01-01,2024,1,48,49,13,49,0,0
C006,P002,2024-02-01,2024,2,43,51,5,51,0,0
C006,P002,2024-03-01,2024,3,58,42,21,42,0,0
C006,P002,2024-04-01,2024,4,34,43,12,43,0,0
C006,P002,2024-05-01,2024,5,42,54,0,66,12,1
C006,P002,2024-06-01,2024,6,62,59,3,59,0,0
C006,P002,2024-07-01,2024,7,132,98,37,98,0,0
C006,P002,2024-08-01,2024,8,63,96,4,96,0,0
C006,P002,2024-09-01,2024,9,76,80,0,82,2,1
C006,P002,2024-10-01,2024,10,55,46,9,46,0,0
C006,P002,2024-11-01,2024,11,55,44,20,44,0,0
C006,P002,2024-12-01,2024,12,20,40,0,40,0,1
C006,P002,2025-01-01,2025,1,50,45,5,45,0,0
C006,P002,2025-02-01,2025,2,86,68,23,68,0,0
C006,P002,2025-03-01,2025,3,21,42,2,42,0,0
C006,P002,2025-04-01,2025,4,29,31,0,32,1,1
C006,P002,2025-05-01,2025,5,103,67,36,67,0,0
C006,P002,2025-06-01,2025,6,86,99,23,99,0,0
C006,P002,2025-07-01,2025,7,78,81,20,81,0,0
C006,P002,2025-08-01,2025,8,95,78,37,78,0,0
C006,P002,2025-09-01,2025,9,38,64,11,64,0,0
C006,P003,2023-01-01,2023,1,7,58,10,58,0,0
C006,P003,2023-02-01,2023,2,65,54,21,54,0,0
C006,P003,2023-03-01,2023,3,41,62,0,62,0,1
C006,P003,2023-04-01,2023,4,128,93,35,93,0,0
C006,P003,2023-05-01,2023,5,53,77,11,77,0,0
C006,P003,2023-06-01,2023,6,41,52,0,78,26,1
C006,P003,2023-07-01,2023,7,91,74,17,74,0,0
C006,P003,2023-08-01,2023,8,33,50,0,59,9,1
C006,P003,2023-09-01,2023,9,123,89,34,89,0,0
C006,P003,2023-10-01,2023,10,76,81,29,81,0,0
C006,P003,2023-11-01,2023,11,59,75,13,75,0,0
C006,P003,2023-12-01,2023,12,79,84,8,84,0,0
C006,P003,2024-01-01,2024,1,84,67,25,67,0,0
C006,P003,2024-02-01,2024,2,51,54,22,54,0,0
C006,P003,2024-03-01,2024,3,43,63,2,63,0,0
C006,P003,2024-04-01,2024,4,73,75,0,75,0,1
C006,P003,2024-05-01,2024,5,89,77,12,77,0,0
C006,P003,2024-06-01,2024,6,54,60,6,60,0,0
C006,P003,2024-07-01,2024,7,72,51,27,51,0,0
C006,P003,2024-08-01,2024,8,75,71,31,71,0,0
C006,P003,2024-09-01,2024,9,46,64,13,64,0,0
C006,P003,2024-10-01,2024,10,80,65,28,65,0,0
C006,P003,2024-11-01,2024,11,75,75,28,75,0,0
C006,P003,2024-12-01,2024,12,30,58,0,58,0,1
C006,P003,2025-01-01,2025,1,80,66,14,66,0,0
C006,P003,2025-02-01,2025,2,71,85,0,93,8,1
C006,P003,2025-03-01,2025,3,73,66,7,66,0,0
C006,P003,2025-04-01,2025,4,102,74,35,74,0,0
C006,P003,2025-05-01,2025,5,38,59,14,59,0,0
C006,P003,2025-06-01,2025,6,113,91,36,91,0,0
C006,P003,2025-07-01,2025,7,29,58,7,58,0,0
C006,P003,2025-08-01,2025,8,83,72,18,72,0,0
C006,P003,2025-09-01,2025,9,63,60,21,60,0,0
C006,P004,2023-01-01,2023,1,12,98,22,98,0,0
C006,P004,2023-02-01,2023,2,87,97,12,97,0,0
C006,P004,2023-03-01,2023,3,89,81,20,81,0,0
C006,P004,2023-04-01,2023,4,48,59,9,59,0,0
C006,P004,2023-05-01,2023,5,109,118,0,133,15,1
C006,P004,2023-06-01,2023,6,210,151,59,151,0,0
C006,P004,2023-07-01,2023,7,162,182,39,182,0,0
C006,P004,2023-08-01,2023,8,184,184,39,184,0,0
C006,P004,2023-09-01,2023,9,160,163,36,163,0,0
C006,P004,2023-10-01,2023,10,66,73,29,73,0,0
C006,P004,2023-11-01,2023,11,79,99,9,99,0,0
C006,P004,2023-12-01,2023,12,88,76,21,76,0,0
C006,P004,2024-01-01,2024,1,116,92,45,92,0,0
C006,P004,2024-02-01,2024,2,51,89,7,89,0,0
C006,P004,2024-03-01,2024,3,142,106,43,106,0,0
C006,P004,2024-04-01,2024,4,82,96,29,96,0,0
C006,P004,2024-05-01,2024,5,141,137,33,137,0,0
C006,P004,2024-06-01,2024,6,241,206,68,206,0,0
C006,P004,2024-07-01,2024,7,174,171,71,171,0,0
C006,P004,2024-08-01,2024,8,83,113,41,113,0,0
C006,P004,2024-09-01,2024,9,71,102,10,102,0,0
C006,P004,2024-10-01,2024,10,98,93,15,93,0,0
C006,P004,2024-11-01,2024,11,89,104,0,107,3,1
C006,P004,2024-12-01,2024,12,103,97,6,97,0,0
C006,P004,2025-01-01,2025,1,110,98,18,98,0,0
C006,P004,2025-02-01,2025,2,85,95,8,95,0,0
C006,P004,2025-03-01,2025,3,100,86,22,86,0,0
C006,P004,2025-04-01,2025,4,93,107,8,107,0,0
C006,P004,2025-05-01,2025,5,150,119,39,119,0,0
C006,P004,2025-06-01,2025,6,199,175,63,175,0,0
C006,P004,2025-07-01,2025,7,77,140,0,152,12,1
C006,P004,2025-08-01,2025,8,164,162,2,162,0,0
C006,P004,2025-09-01,2025,9,140,136,6,136,0,0
C006,P005,2023-01-01,2023,1,90,103,23,103,0,0
C006,P005,2023-02-01,2023,2,87,105,5,105,0,0
C006,P005,2023-03-01,2023,3,83,88,0,99,11,1
C006,P005,2023-04-01,2023,4,117,86,31,86,0,0
C006,P005,2023-05-01,2023,5,84,92,23,92,0,0
C006,P005,2023-06-01,2023,6,78,99,2,99,0,0
C006,P005,2023-07-01,2023,7,108,80,30,80,0,0
C006,P005,2023-08-01,2023,8,75,101,4,101,0,0
C006,P005,2023-09-01,2023,9,60,64,0,91,27,1
C006,P005,2023-10-01,2023,10,119,83,36,83,0,0
C006,P005,2023-11-01,2023,11,117,106,47,106,0,0
C006,P005,2023-12-01,2023,12,55,86,16,86,0,0
C006,P005,2024-01-01,2024,1,83,92,7,92,0,0
C006,P005,2024-02-01,2024,2,105,91,21,91,0,0
C006,P005,2024-03-01,2024,3,94,115,0,125,10,1
C006,P005,2024-04-01,2024,4,151,97,54,97,0,0
C006,P005,2024-05-01,2024,5,106,122,38,122,0,0
C006,P005,2024-06-01,2024,6,71,85,24,85,0,0
C006,P005,2024-07-01,2024,7,90,114,0,114,0,1
C006,P005,2024-08-01,2024,8,87,87,0,90,3,1
C006,P005,2024-09-01,2024,9,160,108,52,108,0,0
C006,P005,2024-10-01,2024,10,100,108,44,108,0,0
C006,P005,2024-11-01,2024,11,99,124,19,124,0,0
C006,P005,2024-12-01,2024,12,108,90,37,90,0,0
C006,P005,2025-01-01,2025,1,75,87,25,87,0,0
C006,P005,2025-02-01,2025,2,108,107,26,107,0,0
C006,P005,2025-03-01,2025,3,89,93,22,93,0,0
C006,P005,2025-04-01,2025,4,100,114,8,114,0,0
C006,P005,2025-05-01,2025,5,113,98,23,98,0,0
C006,P005,2025-06-01,2025,6,49,72,0,82,10,1
C006,P005,2025-07-01,2025,7,113,90,23,90,0,0
C006,P005,2025-08-01,2025,8,73,94,2,94,0,0
C006,P005,2025-09-01,2025,9,152,101,53,101,0,0
C006,P006,2023-01-01,2023,1,31,102,27,102,0,0
C006,P006,2023-02-01,2023,2,102,98,31,98,0,0
C006,P006,2023-03-01,2023,3,55,86,0,89,3,1
C006,P006,2023-04-01,2023,4,100,84,16,84,0,0
C006,P006,2023-05-01,2023,5,195,139,72,139,0,0
C006,P006,2023-06-01,2023,6,174,178,68,178,0,0
C006,P006,2023-07-01,2023,7,120,164,24,164,0,0
C006,P006,2023-08-01,2023,8,123,141,6,141,0,0
C006,P006,2023-09-01,2023,9,171,148,29,148,0,0
C006,P006,2023-10-01,2023,10,103,107,25,107,0,0
C006,P006,2023-11-01,2023,11,104,88,41,88,0,0
C006,P006,2023-12-01,2023,12,85,92,34,92,0,0
C006,P006,2024-01-01,2024,1,81,88,27,88,0,0
C006,P006,2024-02-01,2024,2,104,106,25,106,0,0
C006,P006,2024-03-01,2024,3,47,60,12,60,0,0
C006,P006,2024-04-01,2024,4,134,111,35,111,0,0
C006,P006,2024-05-01,2024,5,92,127,0,147,20,1
C006,P006,2024-06-01,2024,6,203,157,46,157,0,0
C006,P006,2024-07-01,2024,7,221,187,80,187,0,0
C006,P006,2024-08-01,2024,8,136,172,44,172,0,0
C006,P006,2024-09-01,2024,9,97,138,3,138,0,0
C006,P006,2024-10-01,2024,10,77,62,18,62,0,0
C006,P006,2024-11-01,2024,11,85,96,7,96,0,0
C006,P006,2024-12-01,2024,12,88,71,24,71,0,0
C006,P006,2025-01-01,2025,1,93,90,27,90,0,0
C006,P006,2025-02-01,2025,2,66,93,0,119,26,1
C006,P006,2025-03-01,2025,3,96,84,12,84,0,0
C006,P006,2025-04-01,2025,4,83,95,0,114,19,1
C006,P006,2025-05-01,2025,5,218,177,41,177,0,0
C006,P006,2025-06-01,2025,6,159,173,27,173,0,0
C006,P006,2025-07-01,2025,7,204,164,67,164,0,0
C006,P006,2025-08-01,2025,8,118,148,37,148,0,0
C006,P006,2025-09-01,2025,9,99,129,7,129,0,0
C006,P007,2023-01-01,2023,1,65,113,34,113,0,0
C006,P007,2023-02-01,2023,2,82,81,35,81,0,0
C006,P007,2023-03-01,2023,3,23,52,6,52,0,0
C006,P007,2023-04-01,2023,4,70,58,18,58,0,0
C006,P007,2023-05-01,2023,5,56,64,10,64,0,0
C006,P007,2023-06-01,2023,6,51,61,0,62,1,1
C006,P007,2023-07-01,2023,7,65,48,17,48,0,0
C006,P007,2023-08-01,2023,8,84,69,32,69,0,0
C006,P007,2023-09-01,2023,9,39,55,16,55,0,0
C006,P007,2023-10-01,2023,10,97,79,34,79,0,0
C006,P007,2023-11-01,2023,11,113,119,28,119,0,0
C006,P007,2023-12-01,2023,12,106,98,36,98,0,0
C006,P007,2024-01-01,2024,1,86,114,8,114,0,0
C006,P007,2024-02-01,2024,2,86,83,11,83,0,0
C006,P007,2024-03-01,2024,3,136,102,45,102,0,0
C006,P007,2024-04-01,2024,4,13,52,6,52,0,0
C006,P007,2024-05-01,2024,5,63,69,0,74,5,1
C006,P007,2024-06-01,2024,6,70,67,3,67,0,0
C006,P007,2024-07-01,2024,7,75,77,1,77,0,0
C006,P007,2024-08-01,2024,8,89,73,17,73,0,0
C006,P007,2024-09-01,2024,9,36,53,0,64,11,1
C006,P007,2024-10-01,2024,10,63,55,8,55,0,0
C006,P007,2024-11-01,2024,11,93,101,0,107,6,1
C006,P007,2024-12-01,2024,12,116,87,29,87,0,0
C006,P007,2025-01-01,2025,1,102,112,19,112,0,0
C006,P007,2025-02-01,2025,2,92,111,0,116,5,1
C006,P007,2025-03-01,2025,3,121,78,43,78,0,0
C006,P007,2025-04-01,2025,4,33,63,13,63,0,0
C006,P007,2025-05-01,2025,5,63,76,0,84,8,1
C006,P007,2025-06-01,2025,6,107,69,38,69,0,0
C006,P007,2025-07-01,2025,7,38,59,17,59,0,0
C006,P007,2025-08-01,2025,8,40,53,4,53,0,0
C006,P007,2025-09-01,2025,9,87,66,25,66,0,0
C006,P008,2023-01-01,2023,1,55,120,20,120,0,0
C006,P008,2023-02-01,2023,2,119,108,31,108,0,0
C006,P008,2023-03-01,2023,3,49,79,1,79,0,0
C006,P008,2023-04-01,2023,4,106,77,30,77,0,0
C006,P008,2023-05-01,2023,5,79,109,0,110,1,1
C006,P008,2023-06-01,2023,6,171,139,32,139,0,0
C006,P008,2023-07-01,2023,7,106,107,31,107,0,0
C006,P008,2023-08-01,2023,8,106,101,36,101,0,0
C006,P008,2023-09-01,2023,9,66,86,16,86,0,0
C006,P008,2023-10-01,2023,10,115,122,9,122,0,0
C006,P008,2023-11-01,2023,11,155,107,57,107,0,0
C006,P008,2023-12-01,2023,12,77,107,27,107,0,0
C006,P008,2024-01-01,2024,1,82,93,16,93,0,0
C006,P008,2024-02-01,2024,2,78,83,11,83,0,0
C006,P008,2024-03-01,2024,3,141,114,38,114,0,0
C006,P008,2024-04-01,2024,4,80,111,7,111,0,0
C006,P008,2024-05-01,2024,5,123,104,26,104,0,0
C006,P008,2024-06-01,2024,6,88,101,13,101,0,0
C006,P008,2024-07-01,2024,7,150,127,36,127,0,0
C006,P008,2024-08-01,2024,8,76,95,17,95,0,0
C006,P008,2024-09-01,2024,9,49,66,0,74,8,1
C006,P008,2024-10-01,2024,10,117,103,14,103,0,0
C006,P008,2024-11-01,2024,11,72,83,3,83,0,0
C006,P008,2024-12-01,2024,12,149,109,43,109,0,0
C006,P008,2025-01-01,2025,1,72,97,18,97,0,0
C006,P008,2025-02-01,2025,2,64,72,10,72,0,0
C006,P008,2025-03-01,2025,3,140,113,37,113,0,0
C006,P008,2025-04-01,2025,4,90,91,36,91,0,0
C006,P008,2025-05-01,2025,5,93,105,24,105,0,0
C006,P008,2025-06-01,2025,6,90,114,0,122,8,1
C006,P008,2025-07-01,2025,7,126,107,19,107,0,0
C006,P008,2025-08-01,2025,8,124,116,27,116,0,0
C006,P008,2025-09-01,2025,9,101,114,14,114,0,0
C006,P009,2023-01-01,2023,1,100,105,43,105,0,0
C006,P009,2023-02-01,2023,2,34,67,10,67,0,0
C006,P009,2023-03-01,2023,3,133,99,44,99,0,0
C006,P009,2023-04-01,2023,4,47,83,8,83,0,0
C006,P009,2023-05-01,2023,5,200,142,66,142,0,0
C006,P009,2023-06-01,2023,6,70,132,4,132,0,0
